locus_tag,chromosome,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,protein_abundance,rna_level,essential,replication_timing
YLR248W,chrXII,RCK2,0,0,1833,0.0,0.4037097654118931,94.3,1.665146476545282,0.0,26.71
YLR249W,chrXII,YEF3,0,0,3135,0.0,0.4181818181818181,6185.0,35.99278153147888,1.0,29.1
YLR250W,chrXII,SSP120,0,0,705,0.0,0.3801418439716312,40.6,1.1848157621572193,0.0,28.01
YLR251W,chrXII,SYM1,0,0,594,0.0,0.3855218855218855,3.4,,0.0,27.44
YLR252W,chrXII,YLR252W,0,0,306,0.0,0.3627450980392157,0.428,2.36963152431444,0.0,27.44
YLR253W,chrXII,MCP2,0,0,1710,0.0,0.4076023391812866,7.84,,0.0,27.83
YLR254C,chrXII,NDL1,0,0,570,0.0,0.3982456140350877,4.9,,0.0,25.6
YLR255C,chrXII,YLR255C,0,0,354,0.0,0.4717514124293785,0.655,0.0640440952517416,0.0,26.54
YLR256W,chrXII,HAP1,0,0,4509,0.0,0.4136172100243956,6.42,,,24.8
YLR256W-A,chrXII,YLR256W-A,0,0,1323,0.0,0.4142101284958427,,,,24.71142857142857
YLR257W,chrXII,YLR257W,0,0,966,0.0,0.4192546583850932,177.0,20.077823861420995,0.0,21.85
YLR258W,chrXII,GSY2,0,0,2118,0.0,0.4164305949008499,86.5,5.123527620139317,0.0,22.86
YLR259C,chrXII,HSP60,0,0,1719,0.0,0.4316463059918557,1197.0,8.453820573229889,1.0,25.06
YLR260W,chrXII,LCB5,0,0,2064,0.0,0.3963178294573643,6.15,2.36963152431444,0.0,26.26
YLR261C,chrXII,VPS63,0,0,327,0.0,0.3853211009174312,0.993,,0.0,28.11
YLR262C,chrXII,YPT6,0,0,648,0.0,0.3611111111111111,75.2,,0.0,27.42
YLR262C-A,chrXII,TMA7,0,0,195,0.0,0.4051282051282051,449.0,25.52157195781903,0.0,28.43
YLR263W,chrXII,RED1,0,0,2484,0.0,0.3518518518518518,1.82,0.8645952858985118,0.0,30.38
YLR264C-A,chrXII,YLR264C-A,0,0,117,0.0,0.2991452991452991,,35.35234057896134,0.0,30.67
YLR264W,chrXII,RPS28B,0,0,204,0.0,0.4509803921568627,1616.0,18.732897861134457,0.0,30.26
YLR265C,chrXII,NEJ1,0,0,1029,0.0,0.3469387755102041,2.22,0.8005511906467704,0.0,30.92
YLR266C,chrXII,PDR8,0,0,2106,0.0,0.3570750237416904,1.66,1.5690803336676693,0.0,32.11
YLR267W,chrXII,BOP2,0,0,1713,0.0,0.3590192644483362,1.62,0.3202204762587075,0.0,34.18
YLR268W,chrXII,SEC22,0,0,645,0.0,0.3968992248062015,46.2,,0.0,33.82
YLR269C,chrXII,YLR269C,0,0,351,0.0,0.3561253561253561,1.02,,0.0,33.82
YLR270W,chrXII,DCS1,0,0,1053,0.0,0.3846153846153846,148.0,1.9853669528039968,0.0,35.08
YLR271W,chrXII,YLR271W,0,0,825,0.0,0.3612121212121212,6.63,1.0567275716537363,0.0,31.92
YLR272C,chrXII,YCS4,0,0,3531,0.0,0.3619371282922685,5.31,0.7044850477691579,1.0,34.31
YLR273C,chrXII,PIG1,0,0,1947,0.0,0.3605546995377504,0.474,0.1280881905034832,0.0,36.71
YLR274W,chrXII,MCM5,0,0,2328,0.0,0.3724226804123711,31.9,0.6084189048915472,1.0,38.55
YLR275W,chrXII,SMD2,0,0,333,0.0,0.3453453453453453,21.6,1.3769480479124443,1.0,35.79
YLR276C,chrXII,DBP9,0,0,1785,0.0,0.3596638655462185,61.2,0.9926834764019952,1.0,38.65
YLR277C,chrXII,YSH1,0,0,2340,0.0,0.3769230769230769,17.3,1.0887496192796078,1.0,36.89
YLR278C,chrXII,YLR278C,0,0,4026,0.0,0.3971684053651266,5.56,1.344926000286574,0.0,35.81
YLR279W,chrXII,YLR279W,0,0,390,0.0,0.5230769230769231,1.64,,0.0,33.58
YLR280C,chrXII,YLR280C,0,0,351,0.0,0.584045584045584,1.14,,0.0,33.58
YLR281C,chrXII,YLR281C,0,0,468,0.0,0.5576923076923077,3.39,,0.0,33.58
YLR282C,chrXII,YLR282C,0,0,342,0.0,0.3947368421052631,1.92,0.0640440952517416,0.0,33.58
YLR283W,chrXII,YLR283W,0,0,945,0.0,0.3682539682539683,2.13,,0.0,33.97
YLR284C,chrXII,ECI1,0,0,843,0.0,0.3879003558718861,17.6,,0.0,34.13
YLR285C-A,chrXII,YLR285C-A,0,0,171,0.0,0.2690058479532163,,,0.0,32.76
YLR285W,chrXII,NNT1,0,0,786,0.0,0.3778625954198473,58.8,,0.0,32.76
YLR286C,chrXII,CTS1,0,0,1689,0.0,0.408525754884547,29.9,28.85186491090957,0.0,32.55
YLR286W-A,chrXII,YLR286W-A,0,0,135,0.0,0.4296296296296296,,,,32.55
YLR287C,chrXII,YLR287C,0,0,1068,0.0,0.3576779026217228,67.7,1.2808819050348323,0.0,30.61
YLR287C-A,chrXII,RPS30A,0,0,192,0.0,0.4166666666666667,1143.0,,0.0,30.14
YLR288C,chrXII,MEC3,0,0,1425,0.0,0.4021052631578947,2.53,0.5763968572656736,0.0,30.01
YLR289W,chrXII,GUF1,0,0,1938,0.0,0.3864809081527348,4.9,0.3842645715104506,0.0,27.97
YLR290C,chrXII,YLR290C,0,0,834,0.0,0.3633093525179856,28.4,1.8252567146746363,0.0,27.98
YLR291C,chrXII,GCD7,0,0,1146,0.0,0.3856893542757417,60.6,1.9213228575522483,1.0,26.98
YLR292C,chrXII,SEC72,0,0,582,0.0,0.3865979381443299,48.5,4.931395334384105,0.0,27.63
YLR293C,chrXII,GSP1,0,0,660,0.0,0.4166666666666667,610.0,45.34321943823315,1.0,26.01
YLR294C,chrXII,YLR294C,0,0,330,0.0,0.303030303030303,0.3,0.3202204762587075,0.0,26.12
YLR295C,chrXII,ATP14,0,0,375,0.0,0.4186666666666667,166.0,,0.0,26.12
YLR296W,chrXII,YLR296W,0,0,327,0.0,0.3914373088685015,0.778,0.0640440952517416,0.0,24.83
YLR297W,chrXII,YLR297W,0,0,390,0.0,0.3923076923076923,2.53,0.7685291430208995,0.0,24.81
YLR298C,chrXII,YHC1,0,0,696,0.0,0.3922413793103448,5.99,0.7044850477691579,1.0,24.4
YLR299C-A,chrXII,YLR299C-A,0,0,93,0.0,0.4193548387096774,,,,22.47
YLR299W,chrXII,ECM38,0,0,1983,0.0,0.4286434694906707,8.19,,0.0,23.66
YLR300W,chrXII,EXG1,0,0,1347,0.0,0.4187082405345211,164.0,8.93415128761795,0.0,22.16
YLR301W,chrXII,HRI1,0,0,735,0.0,0.3972789115646258,355.0,7.845401668338349,,20.96
YLR302C,chrXII,YLR302C,0,0,363,0.0,0.3829201101928374,0.474,,,21.13
YLR303W,chrXII,MET17,0,0,1335,0.0,0.4134831460674157,551.0,0.0640440952517416,0.0,20.43
YLR304C,chrXII,ACO1,0,0,2337,0.0,0.4142062473256311,1017.0,4.066800048485603,0.0,18.98
YLR305C,chrXII,STT4,0,0,5703,0.0,0.3840084166228301,5.7,1.6971685241711532,1.0,20.4
YLR306W,chrXII,UBC12,0,0,567,0.0,0.3774250440917107,9.62,1.8252567146746363,0.0,19.22
YLR307C-A,chrXII,YLR307C-A,0,0,264,0.0,0.3712121212121212,0.022,0.0640440952517416,0.0,18.08
YLR307W,chrXII,CDA1,0,0,906,0.0,0.3962472406181015,0.777,0.0640440952517416,0.0,18.89
YLR308W,chrXII,CDA2,0,0,939,0.0,0.3855165069222577,0.576,0.1280881905034832,0.0,21.1
YLR309C,chrXII,IMH1,0,0,2736,0.0,0.3468567251461988,39.8,1.408970095538315,0.0,22.32
YLR310C,chrXII,CDC25,0,0,4770,0.0,0.370230607966457,7.61,0.9286393811502534,1.0,23.79
YLR311C,chrXII,YLR311C,0,0,348,0.0,0.3045977011494253,0.944,0.0640440952517416,1.0,37.63
YLR312C,chrXII,YLR312C,0,0,1197,0.0,0.3834586466165413,0.593,,0.0,24.55
YLR312W-A,chrXII,MRPL15,0,0,762,0.0,0.3923884514435695,35.4,3.074116572083605,0.0,27.36
YLR313C,chrXII,SPH1,0,0,1593,0.0,0.3860640301318267,1.89,1.79323466704876,0.0,26.22
YLR314C,chrXII,CDC3,0,0,1563,0.0,0.3806781829814459,150.0,3.1701827149612107,1.0,26.99
YLR315W,chrXII,NKP2,0,0,462,0.0,0.4393939393939394,7.46,,0.0,28.26
YLR316C,chrXII,TAD3,0,0,969,0.0,0.4437564499484004,6.27,,1.0,29.31
YLR317W,chrXII,YLR317W,0,0,435,0.0,0.4275862068965517,0.568,,1.0,29.31
YLR318W,chrXII,EST2,0,0,2655,0.0,0.3378531073446327,0.52,0.7044850477691579,0.0,29.38
YLR319C,chrXII,BUD6,0,0,2367,0.0,0.387410223912125,16.0,0.4803307143880623,0.0,29.52
YLR320W,chrXII,MMS22,0,0,4365,0.0,0.3697594501718213,0.569,1.1527937145313487,0.0,28.46
YLR321C,chrXII,SFH1,0,0,1281,0.0,0.3926619828259172,40.3,1.79323466704876,1.0,29.41
YLR322W,chrXII,VPS65,0,0,315,0.0,0.3523809523809524,0.514,,0.0,28.93
YLR323C,chrXII,CWC24,0,0,780,0.0,0.4192307692307692,3.96,0.3842645715104506,1.0,28.43
YLR324W,chrXII,PEX30,0,0,1572,0.0,0.4153944020356234,31.6,0.9286393811502534,0.0,28.02
YLR325C,chrXII,RPL38,0,0,237,0.0,0.3881856540084388,2685.0,161.51920822489012,0.0,28.06
YLR326W,chrXII,YLR326W,0,0,723,0.0,0.4260027662517289,4.3,0.9286393811502534,0.0,27.37
YLR327C,chrXII,TMA10,0,0,261,0.0,0.4482758620689655,27.3,10.663341859414976,0.0,27.37
YLR328W,chrXII,NMA1,0,0,1206,0.0,0.4021558872305141,38.5,2.497719714817923,0.0,24.87
YLR329W,chrXII,REC102,0,0,795,0.0,0.3773584905660377,0.464,0.0640440952517416,0.0,25.51
YLR330W,chrXII,CHS5,0,0,2016,0.0,0.4166666666666667,90.1,5.4437480963980285,0.0,26.03
YLR331C,chrXII,JIP3,0,0,378,0.0,0.4153439153439153,0.517,,0.0,24.75
YLR332W,chrXII,MID2,0,0,1131,0.0,0.4146772767462423,23.5,3.234226810212963,0.0,24.75
YLR333C,chrXII,RPS25B,0,0,327,0.0,0.437308868501529,2720.0,42.87752177104097,0.0,25.89
YLR334C,chrXII,YLR334C,0,0,381,0.0,0.3149606299212598,0.516,0.0640440952517416,0.0,27.85
YLR335W,chrXII,NUP2,0,0,2163,0.0,0.4054553860379103,128.0,5.219593763016948,0.0,27.69
YLR336C,chrXII,SGD1,0,0,2700,0.0,0.3633333333333333,18.9,1.953344905178124,1.0,28.1
YLR337C,chrXII,VRP1,0,0,2454,0.0,0.4889975550122249,35.3,3.938711857982111,0.0,29.62
YLR338W,chrXII,OPI9,0,0,858,0.0,0.5011655011655012,0.679,,0.0,29.18
YLR339C,chrXII,YLR339C,0,0,552,0.0,0.4130434782608695,0.431,0.1280881905034832,1.0,29.64
YLR340W,chrXII,RPP0,0,0,939,0.0,0.4462193823216187,2987.0,95.6818783060995,1.0,29.64
YLR341W,chrXII,SPO77,0,0,1434,0.0,0.3417015341701534,0.645,0.0640440952517416,0.0,29.27
YLR342W,chrXII,FKS1,1,1,5631,0.0001775883502042,0.3912271354999112,135.0,13.000951336103578,0.0,29.15
YLR342W-A,chrXII,YLR342W-A,0,0,174,0.0,0.3103448275862069,0.221,0.5763968572656736,0.0,28.17
YLR343W,chrXII,GAS2,0,0,1668,0.0,0.3842925659472422,1.13,1.5690803336676693,0.0,27.12
YLR344W,chrXII,RPL26A,0,0,384,0.0,0.421875,2064.0,49.15384310571162,0.0,26.39
YLR345W,chrXII,YLR345W,0,0,1530,0.0,0.3771241830065359,13.4,6.596541810929385,0.0,25.91
YLR346C,chrXII,YLR346C,0,0,306,0.0,0.3758169934640523,1.63,0.0640440952517416,0.0,26.17
YLR347C,chrXII,KAP95,0,0,2586,0.0,0.411446249033256,208.0,0.8325732382726408,1.0,25.55
YLR347W-A,chrXII,YLR347W-A,0,0,141,0.0,0.4822695035460992,,,,25.55
YLR348C,chrXII,DIC1,0,0,897,0.0,0.4860646599777034,32.4,2.9460283815801085,0.0,28.9
YLR349W,chrXII,YLR349W,0,0,507,0.0,0.4832347140039448,0.563,0.1280881905034832,0.0,29.64
YLR350W,chrXII,ORM2,0,0,651,0.0,0.4700460829493088,34.6,6.08418904891546,0.0,30.82
YLR351C,chrXII,NIT3,0,0,876,0.0,0.4337899543378995,88.3,10.247055240278652,0.0,28.78
YLR352W,chrXII,YLR352W,0,0,2424,0.0,0.375,6.61,0.224154333381095,0.0,29.95
YLR353W,chrXII,BUD8,0,0,1812,0.0,0.4188741721854304,2.02,0.6084189048915472,0.0,32.37
YLR354C,chrXII,TAL1,0,0,1008,0.0,0.4206349206349206,1438.0,16.075067908187144,0.0,36.42
YLR355C,chrXII,ILV5,0,0,1188,0.0,0.4621212121212121,5123.0,14.345877336390076,1.0,35.44
YLR356W,chrXII,ATG33,0,0,594,0.0,0.441077441077441,41.4,1.344926000286574,0.0,37.39
YLR357W,chrXII,RSC2,0,0,2670,0.0,0.4026217228464419,26.0,,0.0,39.22
YLR358C,chrXII,YLR358C,0,0,564,0.0,0.4131205673758865,1.72,,0.0,37.62
YLR359W,chrXII,ADE13,0,0,1449,0.0,0.3954451345755693,270.0,34.35965710255932,1.0,39.25
YLR360W,chrXII,VPS38,0,0,1320,0.0,0.3537878787878787,2.5,,0.0,39.8
YLR361C,chrXII,DCR2,0,0,1737,0.0,0.3955094991364421,5.13,,0.0,39.48
YLR361C-A,chrXII,YLR361C-A,0,0,297,0.0,0.3939393939393939,24.8,3.20220476258707,0.0,40.01
YLR362W,chrXII,STE11,0,0,2154,0.0,0.38347260909935,6.62,0.8325732382726408,0.0,40.32
YLR363C,chrXII,NMD4,0,0,657,0.0,0.3363774733637747,15.6,0.1280881905034832,0.0,40.49
YLR363W-A,chrXII,YLR363W-A,0,0,258,0.0,0.3798449612403101,35.0,2.8499622387025063,0.0,41.32
YLR364C-A,chrXII,YLR364C-A,0,0,123,0.0,0.4146341463414634,0.349,,,40.79
YLR364W,chrXII,GRX8,0,0,330,0.0,0.403030303030303,44.0,0.44830866676219,0.0,41.32
YLR365W,chrXII,YLR365W,0,0,333,0.0,0.3603603603603603,0.757,,0.0,39.36
YLR366W,chrXII,YLR366W,0,0,306,0.0,0.3660130718954248,0.578,,0.0,40.79
YLR367W,chrXII,RPS22B,0,0,393,0.0,0.4020356234096692,1526.0,18.70087581350855,0.0,40.13
YLR368W,chrXII,MDM30,0,0,1797,0.0,0.3689482470784641,0.57,1.1848157621572193,0.0,41.07
YLR369W,chrXII,SSQ1,0,0,1974,0.0,0.3794326241134751,23.0,1.505036238415928,0.0,40.2
YLR370C,chrXII,ARC18,0,0,537,0.0,0.4134078212290503,201.0,5.763968572656723,0.0,39.13
YLR371W,chrXII,ROM2,0,0,4071,0.0,0.3844264308523704,4.79,1.2488598574089609,0.0,38.55
YLR372W,chrXII,ELO3,0,0,1038,0.0,0.3786127167630058,160.0,3.0420945244577298,0.0,37.75
YLR373C,chrXII,VID22,0,0,2706,0.0,0.3776792313377679,14.8,0.9926834764019952,0.0,36.75
YLR374C,chrXII,YLR374C,0,0,390,0.0,0.4692307692307692,0.944,,0.0,35.42
YLR375W,chrXII,STP3,0,0,1032,0.0,0.4660852713178294,6.74,,1.0,35.42
YLR376C,chrXII,PSY3,0,0,729,0.0,0.3717421124828532,2.6,,0.0,35.68
YLR377C,chrXII,FBP1,0,0,1047,0.0,0.440305635148042,5.96,0.0640440952517416,0.0,35.12
YLR378C,chrXII,SEC61,0,0,1443,0.0,0.4594594594594595,172.0,6.820696144310485,1.0,33.12
YLR379W,chrXII,YLR379W,0,0,375,0.0,0.44,0.571,2.081433095681596,1.0,30.25
YLR380W,chrXII,CSR1,1,1,1227,0.0008149959250203,0.4588427057864711,89.4,4.707241001002993,0.0,29.78
YLR381W,chrXII,CTF3,0,0,2202,0.0,0.385558583106267,2.14,0.6084189048915472,0.0,29.74
YLR382C,chrXII,NAM2,0,0,2685,0.0,0.3977653631284916,5.33,1.3769480479124443,0.0,26.92
YLR383W,chrXII,SMC6,0,0,3345,0.0,0.3715994020926756,1.85,1.1207716669054786,,26.19
YLR384C,chrXII,IKI3,0,0,4050,0.0,0.3930864197530864,65.3,2.081433095681596,0.0,27.19
YLR385C,chrXII,SWC7,0,0,399,0.0,0.4285714285714285,7.68,,0.0,29.38
YLR386W,chrXII,VAC14,0,0,2643,0.0,0.3794930003783579,21.6,0.8966173335243822,0.0,27.97
YLR387C,chrXII,REH1,0,0,1299,0.0,0.3887605850654349,46.7,3.682535476975157,0.0,30.04
YLR388W,chrXII,RPS29A,0,0,171,0.0,0.4269005847953216,2170.0,87.74041049488665,0.0,30.04
YLR389C,chrXII,STE23,1,1,3084,0.0003242542153047,0.3878080415045395,34.1,4.194888238989077,0.0,31.42
YLR390W,chrXII,ECM19,0,0,339,0.0,0.43952802359882,10.3,2.881984286328364,0.0,30.59
YLR390W-A,chrXII,CCW14,0,0,717,0.0,0.4825662482566248,602.0,18.380655337249863,0.0,29.67
YLR392C,chrXII,ART10,0,0,1557,0.0,0.3673731535003211,3.56,0.1280881905034832,0.0,31.72
YLR393W,chrXII,ATP10,0,0,840,0.0,0.4261904761904762,11.2,,0.0,30.57
YLR394W,chrXII,CST9,0,0,1449,0.0,0.3802622498274672,0.772,0.4162866191363198,0.0,31.23
YLR395C,chrXII,COX8,0,0,237,0.0,0.3881856540084388,24.9,4.515108715247772,0.0,31.43
YLR396C,chrXII,VPS33,0,0,2076,0.0,0.367533718689788,9.16,0.5763968572656736,0.0,32.51
YLR397C,chrXII,AFG2,0,0,2343,0.0,0.4204011950490823,33.5,1.4409921431641817,1.0,31.33
YLR398C,chrXII,SKI2,0,0,3864,0.0,0.3832815734989648,32.7,1.0887496192796078,0.0,30.99
YLR399C,chrXII,BDF1,0,0,2061,0.0,0.4303736050460941,56.1,3.58646933409752,0.0,28.55
YLR399W-A,chrXII,YLR399W-A,0,0,105,0.0,0.3904761904761905,0.358,,,28.55
YLR400W,chrXII,YLR400W,0,0,474,0.0,0.4008438818565401,0.47,,0.0,27.86
YLR401C,chrXII,DUS3,0,0,2007,0.0,0.42700548081714,47.2,,0.0,27.01
YLR402W,chrXII,YLR402W,0,0,192,0.0,0.4375,0.519,0.2561763810069664,0.0,26.59
YLR403W,chrXII,SFP1,0,0,2052,0.0,0.3864522417153996,12.0,0.7365070953950285,1.0,25.37
YLR404W,chrXII,FLD1,0,0,858,0.0,0.3659673659673659,3.49,0.5763968572656736,0.0,25.07
YLR405W,chrXII,DUS4,0,0,1104,0.0,0.4221014492753623,8.18,2.978050429205984,0.0,23.99
YLR406C,chrXII,RPL31B,0,0,342,0.0,0.4239766081871345,1677.0,34.807965769321584,0.0,24.07
YLR406C-A,chrXII,YLR406C-A,0,0,150,0.0,0.34,,0.0640440952517416,0.0,25.34
YLR407W,chrXII,YLR407W,0,0,687,0.0,0.4264919941775837,20.1,0.3202204762587075,0.0,23.45
YLR408C,chrXII,BLS1,0,0,369,0.0,0.3631436314363143,4.37,0.5443748096398037,0.0,25.16
YLR409C,chrXII,UTP21,0,0,2820,0.0,0.3918439716312056,38.5,1.1207716669054786,1.0,25.13
YLR410W,chrXII,VIP1,0,0,3441,0.0,0.3902935193257774,73.8,2.785918143450759,0.0,25.17
YLR410W-A,chrXII,YLR410W-A,0,0,1317,0.0,0.381169324221716,,,,24.80857142857143
YLR410W-B,chrXII,YLR410W-B,0,0,5313,0.0,0.3690946734424995,,,,24.33714285714285
YLR411W,chrXII,CTR3,0,0,726,0.0,0.3925619834710744,2.03,0.0640440952517416,,23.5
YLR412C-A,chrXII,YLR412C-A,0,0,207,0.0,0.357487922705314,,0.0640440952517416,0.0,27.92
YLR412W,chrXII,BER1,0,0,825,0.0,0.3648484848484848,15.1,3.682535476975157,0.0,26.08
YLR413W,chrXII,INA1,0,0,2028,0.0,0.4102564102564102,142.0,2.657829952947268,0.0,27.35
YLR414C,chrXII,PUN1,0,0,792,0.0,0.4128787878787879,26.7,5.379704001146293,0.0,28.0
YLR415C,chrXII,YLR415C,0,0,339,0.0,0.5250737463126843,1.31,0.2881984286328367,0.0,28.0
YLR416C,chrXII,YLR416C,0,0,399,0.0,0.4736842105263157,1.03,,0.0,28.01
YLR417W,chrXII,VPS36,0,0,1701,0.0,0.4103468547912992,5.07,2.273565381436823,0.0,31.32
YLR418C,chrXII,CDC73,0,0,1182,0.0,0.3883248730964467,55.9,1.953344905178124,0.0,30.02
YLR419W,chrXII,YLR419W,1,1,4308,0.0002321262766945,0.3676880222841225,18.5,0.6404409525174152,,31.75
YLR420W,chrXII,URA4,0,0,1095,0.0,0.3981735159817351,191.0,8.421798525604025,0.0,33.75
YLR421C,chrXII,RPN13,0,0,471,0.0,0.3821656050955414,145.0,5.860034715534351,0.0,34.61
YLR422W,chrXII,YLR422W,0,0,5799,0.0,0.3724780134505949,3.86,1.1527937145313487,0.0,35.99
YLR423C,chrXII,ATG17,0,0,1254,0.0,0.3421052631578947,2.53,0.0640440952517416,0.0,38.27
YLR424W,chrXII,SPP382,0,0,2127,0.0,0.3671838269863657,3.36,0.2881984286328367,1.0,36.44
YLR425W,chrXII,TUS1,0,0,3924,0.0,0.3730886850152905,1.07,0.6724630001432869,0.0,35.68
YLR426W,chrXII,TDA5,0,0,981,0.0,0.4332313965341488,3.41,1.2488598574089609,0.0,35.45
YLR427W,chrXII,MAG2,0,0,2013,0.0,0.4048683556880278,14.4,2.2415433338109616,0.0,33.01
YLR428C,chrXII,YLR428C,0,0,345,0.0,0.391304347826087,0.674,0.0640440952517416,0.0,32.56
YLR429W,chrXII,CRN1,0,0,1956,0.0,0.4284253578732106,117.0,3.45838114359405,0.0,31.14
YLR430W,chrXII,SEN1,0,0,6696,0.0,0.3836618876941458,11.8,0.8325732382726408,1.0,29.34
YLR431C,chrXII,ATG23,0,0,1362,0.0,0.382525697503671,2.71,0.4162866191363198,0.0,27.81
YLR432W,chrXII,IMD3,0,0,1572,0.0,0.4071246819338422,620.0,18.252567146746298,0.0,27.15
YLR433C,chrXII,CNA1,0,0,1662,0.0,0.388086642599278,29.8,0.4162866191363198,0.0,26.65
YLR434C,chrXII,YLR434C,0,0,384,0.0,0.2916666666666667,0.486,,0.0,25.81
YLR435W,chrXII,TSR2,0,0,618,0.0,0.3883495145631068,40.8,1.665146476545282,0.0,25.07
YLR436C,chrXII,ECM30,0,0,3825,0.0,0.3830065359477124,6.3,0.3202204762587075,0.0,23.0
YLR437C,chrXII,DIF1,0,0,402,0.0,0.5298507462686567,8.8,3.298270905464697,0.0,23.35
YLR437C-A,chrXII,YLR437C-A,0,0,228,0.0,0.5394736842105263,,,,23.67
YLR438C-A,chrXII,LSM3,0,0,270,0.0,0.4925925925925926,83.4,4.419042572370174,1.0,23.64
YLR438W,chrXII,CAR2,0,0,1275,0.0,0.5184313725490196,401.0,2.9460283815801085,0.0,23.67
YLR439W,chrXII,MRPL4,0,0,960,0.0,0.4770833333333333,26.8,0.8645952858985118,0.0,25.69
YLR440C,chrXII,SEC39,0,0,2130,0.0,0.3774647887323943,10.4,0.8966173335243822,1.0,24.87
YLR441C,chrXII,RPS1A,0,0,768,0.0,0.40234375,2657.0,51.58751872527784,0.0,25.42
YLR442C,chrXII,SIR3,1,1,2937,0.0003404834865509,0.3649982975825672,12.6,1.216837809783094,0.0,25.46
YLR443W,chrXII,ECM7,0,0,1347,0.0,0.4112843355605048,0.739,,0.0,26.18
YLR444C,chrXII,YLR444C,0,0,303,0.0,0.4125412541254125,0.827,,0.0,26.14
YLR445W,chrXII,GMC2,0,0,567,0.0,0.3774250440917107,0.998,0.0640440952517416,0.0,27.3
YLR446W,chrXII,YLR446W,0,0,1302,0.0,0.3771121351766513,0.751,0.1921322857552254,0.0,27.02
YLR447C,chrXII,VMA6,0,0,1038,0.0,0.3786127167630058,210.0,20.68624276631248,0.0,27.26
YLR448W,chrXII,RPL6B,0,0,531,0.0,0.4331450094161959,1611.0,13.89756866962793,0.0,29.28
YLR449W,chrXII,FPR4,0,0,1179,0.0,0.4181509754028838,151.0,8.517864668481632,0.0,29.07
YLR450W,chrXII,HMG2,0,0,3138,0.0,0.3932441045251753,12.5,1.79323466704876,0.0,31.39
YLR451W,chrXII,LEU3,0,0,2661,0.0,0.3833145434047351,3.76,0.5443748096398037,0.0,31.34
YLR452C,chrXII,SST2,0,0,2097,0.0,0.3633762517882689,36.7,2.881984286328364,0.0,31.33
YLR453C,chrXII,RIF2,0,0,1188,0.0,0.3468013468013468,3.51,0.2561763810069664,0.0,33.56
YLR454W,chrXII,FMP27,1,1,7887,0.00012679092177,0.3475339165715734,4.96,0.8005511906467704,0.0,33.76
YLR455W,chrXII,PDP3,0,0,915,0.0,0.3639344262295082,13.8,0.7365070953950285,0.0,31.09
YLR456W,chrXII,YLR456W,0,0,615,0.0,0.3333333333333333,1.09,1.3129039526606996,0.0,33.72
YLR457C,chrXII,NBP1,1,1,960,0.0010416666666666,0.384375,4.71,0.160110238129354,1.0,34.33
YLR458W,chrXII,YLR458W,0,0,381,0.0,0.3805774278215223,0.549,,1.0,33.72
YLR459W,chrXII,GAB1,0,0,1185,0.0,0.3713080168776371,1.15,1.3769480479124443,1.0,35.2
YLR460C,chrXII,YLR460C,0,0,1131,0.0,0.4146772767462423,8.52,,0.0,35.2
YLR461W,chrXII,PAU4,0,0,363,0.0,0.4848484848484848,0.505,0.0640440952517416,0.0,35.2
YLR462W,chrXII,YLR462W,0,0,609,0.0,0.4121510673234811,1.37,,,35.2
YLR463C,chrXII,YLR463C,0,0,552,0.0,0.4347826086956521,0.648,,,35.2
YLR464W,chrXII,YLR464W,0,0,651,0.0,0.4531490015360983,0.551,,,35.2
YLR465C,chrXII,BSC3,0,0,309,0.0,0.3948220064724919,0.539,,,35.2
YLR466C-A,chrXII,YLR466C-A,0,0,483,0.0,0.4554865424430642,0.133,,,35.2
YLR466C-B,chrXII,YLR466C-B,0,0,117,0.0,0.4700854700854701,,,,35.2
YLR466W,chrXII,YRF1-4,0,0,4149,0.0,0.4617980236201494,0.83,,,35.2
YLR467C-A,chrXII,YLR467C-A,0,0,483,0.0,0.4554865424430642,0.133,,,35.2
YLR467W,chrXII,YRF1-5,0,0,5391,0.0,0.4522352068261918,0.842,,,35.2
YML001W,chrXIII,YPT7,0,0,627,0.0,0.3843700159489633,169.0,6.404409525174163,0.0,20.79
YML002W,chrXIII,YML002W,0,0,2214,0.0,0.3518518518518518,0.759,1.0247055240278655,0.0,21.04
YML003W,chrXIII,YML003W,0,0,873,0.0,0.3550973654066438,1.67,0.0640440952517416,0.0,21.37
YML004C,chrXIII,GLO1,0,0,981,0.0,0.4067278287461773,55.4,,0.0,21.22
YML005W,chrXIII,TRM12,0,0,1389,0.0,0.3722102231821454,6.47,,0.0,22.58
YML006C,chrXIII,GIS4,0,0,2325,0.0,0.3716129032258065,5.21,0.1921322857552254,0.0,24.9
YML007C-A,chrXIII,YML007C-A,0,0,111,0.0,0.3783783783783784,7.67,0.3202204762587075,0.0,26.4
YML007W,chrXIII,YAP1,0,0,1953,0.0,0.3830005120327701,28.7,0.9286393811502534,0.0,25.16
YML008C,chrXIII,ERG6,0,0,1152,0.0,0.4114583333333333,745.0,6.148233144167208,0.0,28.21
YML009C,chrXIII,MRPL39,0,0,213,0.0,0.4084507042253521,66.5,4.194888238989077,0.0,27.35
YML009C-A,chrXIII,YML009C-A,0,0,327,0.0,0.400611620795107,,,0.0,27.35
YML009W-B,chrXIII,YML009W-B,0,0,477,0.0,0.5345911949685535,1.79,,0.0,27.35
