locus_tag,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,strand,protein_abundance,rna_level,essential,ori_distance
b2920,scpC,0,0,1476,0.0,0.532520325203252,+,0.91,1.832249926194501,0.0,0.37149747546778605
b2921,ygfI,0,0,894,0.0,0.4474272930648769,-,2.72,3.193340563322323,0.0,0.370987312275888
b2922,yggE,0,0,738,0.0,0.5284552845528455,-,645.0,7.95118628528948,0.0,0.37056289441776336
b2923,argO,0,0,633,0.0,0.5086887835703001,-,0.462,5.075865022803842,0.0,0.3702268071798575
b2924,mscS,0,0,858,0.0,0.5011655011655012,-,329.0,9.448904297368191,0.0,0.3698446156670082
b2925,fbaA,0,0,1077,0.0,0.5125348189415042,-,2712.0,10.528477534243969,1.0,0.3692728364814941
b2926,pgk,0,0,1161,0.0,0.524547803617571,-,5981.0,10.303561243199766,1.0,0.3686971793663118
b2927,epd,0,0,1017,0.0,0.5162241887905604,-,23.4,8.216458594686712,0.0,0.368205544060606
b2928,yggC,0,0,711,0.0,0.5035161744022504,-,0.608,5.643249429582403,0.0,0.3677095999441578
b2929,yggD,0,0,507,0.0,0.4812623274161736,-,0.116,6.110871330460698,0.0,0.36744762425102095
b2930,yggF,0,0,963,0.0,0.5669781931464174,-,0.145,1.617891538989868,0.0,0.36712058551567417
b2933,cmtA,0,0,1386,0.0,0.4985569985569985,-,0.916,1.091703135490926,0.0,0.3660580327866027
b2934,cmtB,0,0,441,0.0,0.4263038548752834,-,,1.0503478175881114,0.0,0.3656517119335961
b2935,tktA,1,1,1989,0.0005027652086475,0.5580693815987934,-,1137.0,8.799929963802741,0.0,0.36499203300893734
b2936,loiP,0,0,756,0.0,0.5171957671957672,+,42.7,6.22580202311297,0.0,0.3642797865932216
b2937,speB,0,0,918,0.0,0.5479302832244008,-,336.0,6.420377885510671,0.0,0.3638295158706426
b2938,speA,0,0,1974,0.0,0.5435663627152989,-,285.0,8.184744545811684,0.0,0.3631461384869008
b2939,yqgB,0,0,129,0.0,0.4108527131782946,-,,6.637601786472842,0.0,0.3626885427860598
b2940,yqgC,0,0,213,0.0,0.488262910798122,+,1.21,1.8032608013524545,0.0,0.36255540053412016
b2942,metK,0,0,1152,0.0,0.5338541666666666,+,1491.0,9.597291480826955,1.0,0.3621292591516986
b2943,galP,0,0,1392,0.0,0.5323275862068966,+,13.4,5.666077673999311,0.0,0.36139762308764206
b2944,yggI,0,0,495,0.0,0.5555555555555556,+,0.621,3.9191538201109646,0.0,0.3609572626297706
b2945,endA,1,1,705,0.001418439716312,0.550354609929078,+,0.002,2.7112261942040856,0.0,0.3606569385210266
b2946,rsmE,0,0,729,0.0,0.53360768175583,+,17.7,6.220829551057075,0.0,0.3603126645427102
b2947,gshB,0,0,948,0.0,0.5358649789029536,+,220.0,7.210528211712271,0.0,0.35994469210531077
b2948,yqgE,0,0,561,0.0,0.5115864527629234,+,90.5,7.706276493741816,0.0,0.3595719799760947
b2949,yqgF,0,0,414,0.0,0.533816425120773,+,14.6,6.6704487324810415,1.0,0.359360848249718
b2950,yggR,0,0,978,0.0,0.5552147239263804,-,1.22,1.5507153144576908,0.0,0.3589808111422399
b2951,yggS,0,0,702,0.0,0.5156695156695157,+,250.0,6.296681254518467,0.0,0.358610253418395
b2952,yggT,0,0,564,0.0,0.5141843971631206,+,24.1,6.5743982546504895,0.0,0.35832888807691743
b2953,yggU,0,0,288,0.0,0.4791666666666667,+,7.51,6.389477502769853,0.0,0.3581457636203662
b2954,rdgB,1,1,591,0.0016920473773265,0.5583756345177665,+,196.0,6.417808124403529,0.0,0.35795229801803324
b2955,yggW,0,0,1134,0.0,0.5335097001763669,+,7.67,5.766844162142065,0.0,0.35758260205633685
b2956,yggM,0,0,1005,0.0,0.4467661691542288,-,5.73,1.947809335023729,0.0,0.3570543418593208
b2957,ansB,0,0,1044,0.0,0.5277777777777778,-,295.0,4.0047048601017705,0.0,0.35656141391039226
b2958,yggN,0,0,717,0.0,0.5271966527196653,-,211.0,5.199666565170609,0.0,0.35610554173384823
b2959,yggL,0,0,324,0.0,0.4907407407407407,-,459.0,8.819399934185183,0.0,0.35580090881436177
b2960,trmI,0,0,717,0.0,0.5285913528591353,-,138.0,7.231420188113975,0.0,0.3555759888936094
b2961,mutY,0,0,1050,0.0,0.5523809523809524,+,1.87,6.045789971741044,0.0,0.35512485640888203
b2962,yggX,0,0,273,0.0,0.4798534798534798,+,937.0,7.633473983326595,0.0,0.3548271175865834
b2963,mltC,0,0,1077,0.0,0.5125348189415042,+,5.42,5.798426769543866,0.0,0.35450740382949864
b2964,nupG,0,0,1254,0.0,0.4984051036682616,+,13.7,4.275171912297659,0.0,0.35391709675779226
b2965,speC,1,1,2133,0.0004688232536333,0.522737927801219,-,9.44,5.405768299270362,0.0,0.3531652092832466
b2966,yqgA,0,0,705,0.0,0.5177304964539007,+,0.283,3.7454759373286657,0.0,0.35238143660920723
b2968,yghD,0,0,534,0.0,0.5355805243445693,-,0.133,2.7996163595221897,0.0,0.35197123782653245
b2969,yghE,0,0,960,0.0,0.56875,-,,1.2855853235323709,0.0,0.35164764613977956
b2970,yghF,0,0,849,0.0,0.5135453474676089,-,,2.3790580751411663,0.0,0.35125640612437126
b2971,yghG,0,0,408,0.0,0.4436274509803921,-,0.312,4.15025109154841,0.0,0.35093109091332136
b2972,pppA,0,0,807,0.0,0.5192069392812887,-,0.18,4.430851708493663,0.0,0.3506402461882106
b2975,glcA,0,0,1680,0.0,0.5357142857142857,-,1.96,3.3167510678903853,0.0,0.34784339713533025
b2976,glcB,0,0,2169,0.0,0.5352697095435685,-,431.0,5.498750316670545,0.0,0.3468605574049929
b2977,glcG,0,0,402,0.0,0.5497512437810945,-,315.0,5.74925073239037,0.0,0.3462961031977408
b2979,glcD,1,1,1497,0.0006680026720106,0.5671342685370742,-,3.02,2.941654634475629,0.0,0.3448991867550605
b2980,glcC,1,1,762,0.0013123359580052,0.5511811023622047,+,26.5,4.936967237185383,0.0,0.344303278229389
b2981,yghO,0,0,1098,0.0,0.5091074681238615,-,,1.5103959091096268,0.0,0.3438986809006793
b2982,insH1,0,0,1014,0.0,0.5483234714003945,+,0.589,1.5174284581648652,0.0,0.34342772788653697
b2983,yghQ,0,0,1065,0.0,0.5286384976525822,-,5.45,1.1834113126957329,0.0,0.34291584117034196
b2984,yghR,0,0,756,0.0,0.5370370370370371,-,0.886,1.0931626747245549,0.0,0.3425026262201475
b2985,yghS,0,0,711,0.0,0.5035161744022504,-,0.084,1.5946194302879066,0.0,0.34217214043620675
b2986,yghT,0,0,690,0.0,0.4753623188405797,+,0.073,0.9689528550029995,0.0,0.3417942577340998
b2987,pitB,0,0,1497,0.0,0.520374081496326,-,,1.4019006548502269,0.0,0.3413013297851713
b2988,gss,0,0,1857,0.0,0.5255788906838987,-,118.0,7.127139144968588,0.0,0.34045206318784776
b2989,yghU,0,0,864,0.0,0.5358796296296297,+,447.0,7.457306825477289,0.0,0.33977644166344223
b2990,hybG,0,0,246,0.0,0.524390243902439,-,0.08,4.310480886199097,0.0,0.33948344253296026
b2991,hybF,0,0,339,0.0,0.5545722713864307,-,0.087,3.767574191118196,0.0,0.3393511620431691
b2992,hybE,0,0,486,0.0,0.5452674897119342,-,3.62,4.752942867314707,0.0,0.3391753625648799
b2993,hybD,0,0,492,0.0,0.5487804878048781,-,36.6,5.4717486722470605,0.0,0.3389668161249486
b2994,hybC,0,0,1701,0.0,0.5302763080540859,-,134.0,4.63361781542982,0.0,0.33849370870543505
b2995,hybB,0,0,1176,0.0,0.5416666666666666,-,1.99,2.727383802421687,0.0,0.3378741017206805
b2996,hybA,1,1,984,0.0010162601626016,0.5457317073170732,-,30.0,3.402522219473483,0.0,0.3374121972090971
b2997,hybO,1,1,1116,0.0008960573476702,0.5448028673835126,-,34.6,3.9542596543978754,0.0,0.33695761767577576
b2998,yghW,0,0,285,0.0,0.4561403508771929,-,9.14,2.7969250332537734,0.0,0.3365737026386295
b3001,gpr,0,0,1038,0.0,0.5211946050096339,+,390.0,4.818855892036716,0.0,0.335787775559219
b3002,yqhA,0,0,492,0.0,0.4756097560975609,-,19.9,7.520334993213119,0.0,0.33544005453230874
b3003,yghA,2,1,882,0.0022675736961451,0.5453514739229025,+,177.0,5.591760074294373,0.0,0.33506087918697913
b3005,exbD,0,0,423,0.0,0.5059101654846335,-,179.0,8.603118888239148,0.0,0.3346618833122345
b3006,exbB,0,0,732,0.0,0.5327868852459017,-,212.0,8.851984275367716,0.0,0.33440895612165666
b3008,metC,0,0,1185,0.0,0.5113924050632911,+,313.0,7.310940677090365,0.0,0.33388672825967997
b3009,yghB,0,0,657,0.0,0.5114155251141552,+,3.38,5.99157346266988,0.0,0.3334287016777647
b3010,yqhC,0,0,954,0.0,0.5062893081761006,-,3.72,4.371267660939868,0.0,0.3330633145268107
b3011,yqhD,1,1,1161,0.0008613264427217,0.5478036175710594,+,291.0,6.133520870214612,0.0,0.3325479807620218
b3012,dkgA,0,0,825,0.0,0.5151515151515151,+,478.0,6.875434286969292,0.0,0.33207401158035976
b3013,yqhG,0,0,924,0.0,0.474025974025974,+,0.345,2.513849029835738,0.0,0.3316099526634052
b3014,yqhH,1,1,255,0.0039215686274509,0.4862745098039215,+,1.2,2.196781640349144,0.0,0.33133332701374424
b3017,ftsP,0,0,1410,0.0,0.5652482269503546,-,15.5,6.410870586802598,0.0,0.32995106052758805
b3018,plsC,0,0,735,0.0,0.4965986394557823,-,24.3,6.402690950683067,1.0,0.3294559781732883
b3019,parC,0,0,2256,0.0,0.5474290780141844,-,44.3,6.404657982857821,1.0,0.3287096921527077
b3020,ygiS,0,0,1605,0.0,0.5233644859813084,-,11.2,3.955018572428037,0.0,0.3278177683290346
b3021,mqsA,0,0,393,0.0,0.4249363867684478,-,4.36,6.842056868877117,0.0,0.32732914919084843
b3022,mqsR,0,0,294,0.0,0.4047619047619047,-,1.12,7.004059882135338,0.0,0.32717920257701355
b3023,ygiV,0,0,480,0.0,0.5333333333333333,-,1.09,4.847838034979337,0.0,0.326923259218916
b3024,ygiW,0,0,390,0.0,0.5230769230769231,-,854.0,8.073195747898808,0.0,0.3267121274925393
b3025,qseB,0,0,657,0.0,0.517503805175038,+,2.89,3.871311585672908,0.0,0.32642042100528
b3026,qseC,0,0,1347,0.0,0.5315515961395694,+,5.46,3.722665946005888,0.0,0.32598910904996753
b3027,ygiZ,0,0,330,0.0,0.3424242424242424,-,,0.7558680240056053,0.0,0.32560691753711823
b3028,mdaB,0,0,579,0.0,0.5077720207253886,+,178.0,6.882631717096236,0.0,0.3252729847045836
b3029,ygiN,0,0,312,0.0,0.5096153846153846,+,724.0,8.761121067907226,0.0,0.3250665926700235
b3030,parE,1,1,1890,0.0005291005291005,0.5365079365079365,-,14.0,6.536675226501661,1.0,0.3245706485535753
b3031,yqiA,0,0,579,0.0,0.538860103626943,-,400.0,6.559009772439952,0.0,0.32402558399466397
b3032,cpdA,0,0,825,0.0,0.566060606060606,-,33.8,7.320242248210525,0.0,0.32372224371840025
b3033,yqiB,0,0,420,0.0,0.4833333333333333,-,0.017,7.0261526899561,0.0,0.32344217102014544
b3034,nudF,0,0,627,0.0,0.5103668261562998,-,73.2,6.777554884799749,0.0,0.3232155275750961
b3035,tolC,0,0,1479,0.0,0.5138607167004733,+,351.0,8.878994076712244,0.0,0.32267261742155595
b3037,ygiB,0,0,669,0.0,0.5620328849028401,+,106.0,7.993614407840308,,0.32214521898668835
b3038,ygiC,0,0,1158,0.0,0.5025906735751295,+,43.7,7.520909373800048,0.0,0.32174794663624073
b3039,ygiD,0,0,786,0.0,0.544529262086514,-,1.35,3.868754445500915,0.0,0.3213118949891116
b3040,zupT,0,0,771,0.0,0.5330739299610895,+,4.22,6.520260926317222,0.0,0.32091419175758973
b3041,ribB,0,0,651,0.0,0.5192012288786483,-,116.0,7.572614543371156,1.0,0.3203958418252812
b3042,yqiC,0,0,288,0.0,0.5,+,401.0,8.559467561666308,0.0,0.32003131643647564
b3043,ygiL,0,0,549,0.0,0.4389799635701275,+,,2.215858382321199,0.0,0.3197279761602119
b3044,insC1,0,0,363,0.0,0.5344352617079889,+,0.649,0.2007436154435858,0.0,0.31943497702972995
b3045,insD1,0,0,903,0.0,0.5514950166112956,+,2.86,0.3346406396405906,0.0,0.3191794645527067
b3046,yqiG,0,0,2471,0.0,0.4192634560906516,+,,,0.0,0.3187481525973942
b3047,yqiH,0,0,747,0.0,0.3882195448460508,+,1.7,1.4313202462983328,0.0,0.3177605731752402
b3048,yqiI,0,0,1062,0.0,0.3992467043314501,+,0.244,1.423974415359323,0.0,0.31736890227875764
b3049,glgS,0,0,198,0.0,0.4545454545454545,-,62.9,7.729226906879472,0.0,0.3170780575536469
b3050,yqiJ,0,0,627,0.0,0.4274322169059011,+,,1.9100295522394,0.0,0.31678376577994216
b3051,yqiK,0,0,1659,0.0,0.5051235684147076,+,5.45,1.6313300772270771,0.0,0.31627877316093495
b3052,hldE,0,0,1431,0.0,0.5583508036338225,-,289.0,6.095406202979455,0.0,0.31526964968506904
b3053,glnE,0,0,2838,0.0,0.5599013389711064,-,30.3,5.706972282353926,0.0,0.3143281745378585
b3054,ygiF,0,0,1299,0.0,0.5550423402617398,-,47.0,5.54461530405281,0.0,0.3134263404494779
b3055,ygiM,0,0,618,0.0,0.529126213592233,+,147.0,6.79421439837118,0.0,0.31290799051716933
b3056,cca,0,0,1236,0.0,0.5631067961165048,+,14.8,6.730269937237513,1.0,0.31248012561045074
b3057,bacA,0,0,819,0.0,0.5262515262515263,-,0.267,5.818195830537439,0.0,0.3119587595106225
b3058,folB,0,0,366,0.0,0.5136612021857924,-,24.7,4.962301338343907,1.0,0.31166360597476933
b3059,plsY,0,0,615,0.0,0.5398373983739837,+,2.49,5.6489424315634365,0.0,0.3114063699734491
b3060,ttdR,0,0,930,0.0,0.4967741935483871,-,0.126,2.6074477715423576,0.0,0.3110668356869494
b3061,ttdA,0,0,909,0.0,0.5390539053905391,+,28.5,1.1940984324966148,0.0,0.3105808018352087
b3062,ttdB,0,0,603,0.0,0.5422885572139303,+,31.1,1.0205158810782051,0.0,0.3102554866241588
b3063,ttdT,0,0,1461,0.0,0.5537303216974675,+,3.27,0.7939559683692189,0.0,0.30978927330183303
b3064,tsaD,0,0,1011,0.0,0.5786350148367952,-,21.9,6.258526241648339,1.0,0.3092373146457339
b3065,rpsU,0,0,213,0.0,0.5258215962441315,+,6456.0,11.804143965309496,0.0,0.3088702039704829
b3066,dnaG,0,0,1743,0.0,0.5232358003442341,+,6.44,7.176721149908039,1.0,0.308400112718489
b3067,rpoD,0,0,1839,0.0,0.5307232191408374,+,633.0,8.531790683660043,1.0,0.30754352114290345
b3068,mug,0,0,504,0.0,0.5396825396825397,-,125.0,7.016104464534306,0.0,0.30700362715688295
b3070,yqjH,0,0,762,0.0,0.5656167979002624,-,79.2,6.128888752991151,0.0,0.3066205738818852
b3071,yqjI,0,0,621,0.0,0.5394524959742351,+,51.5,5.836792984113675,0.0,0.30619787954805744
b3072,aer,0,0,1518,0.0,0.5487483530961792,-,30.7,3.922612337800328,0.0,0.3056696193510414
b3073,patA,1,1,1377,0.0007262164124909,0.5541031227305737,+,8.75,7.809264406526873,0.0,0.30486516438543865
b3074,ygjH,0,0,330,0.0,0.5303030303030303,-,5.72,1.158100188634082,0.0,0.3044782331807727
b3075,ebgR,0,0,981,0.0,0.5188583078491336,+,2.12,4.929937727454173,0.0,0.30410078135974
b3076,ebgA,0,0,3090,0.0,0.545631067961165,+,0.166,1.3164563896118406,0.0,0.3031433636127827
b3077,ebgC,0,0,447,0.0,0.4586129753914988,+,0.113,0.9946274297720886,0.0,0.30238199675460375
b3078,ygjI,0,0,1431,0.0,0.4975541579315164,+,,0.5643658619855828,0.0,0.3019493921560686
b3079,ygjJ,0,0,1068,0.0,0.5205992509363296,+,,0.4953467960567534,0.0,0.3013521909871744
b3080,ygjK,0,0,2349,0.0,0.545338441890166,+,0.117,1.3341462060610882,0.0,0.300608059371965
b3081,fadH,0,0,2016,0.0,0.5729166666666666,+,28.2,2.4945196049721763,0.0,0.29948302888712897
b3082,higA,0,0,414,0.0,0.4879227053140096,-,3.59,4.360156615399057,0.0,0.29893925697144036
b3083,higB,0,0,312,0.0,0.3846153846153846,-,2.03,3.761837354137668,0.0,0.2987832780225661
b3084,rlmG,0,0,1134,0.0,0.5396825396825397,-,3.89,4.48495826681551,0.0,0.2983485190186597
b3085,ygjP,0,0,501,0.0,0.5089820359281437,+,1.57,4.359872410194044,0.0,0.29795900252754837
b3086,ygjQ,0,0,690,0.0,0.5173913043478261,+,1.0,1.158275927895076,0.0,0.2976681578024376
b3087,ygjR,0,0,984,0.0,0.5274390243902439,+,143.0,5.914368152780893,0.0,0.2972726089762869
b3088,alx,1,1,963,0.0010384215991692,0.5420560747663551,+,2.61,3.2632988679177664,0.0,0.2967305605848952
b3089,sstT,0,0,1242,0.0,0.5531400966183575,+,67.7,7.855434666329405,0.0,0.2960825154492409
b3090,ygjV,0,0,549,0.0,0.4990892531876138,-,0.537,3.0804478906223114,0.0,0.29569386072027803
b3091,uxaA,0,0,1485,0.0,0.538047138047138,-,11.1,3.826755105372333,0.0,0.2952190297764675
b3092,uxaC,0,0,1410,0.0,0.5439716312056737,-,251.0,4.37463371864908,0.0,0.29458778900270854
b3093,exuT,0,0,1416,0.0,0.5437853107344632,+,8.54,3.5248492914453515,0.0,0.29382168245271295
b3094,exuR,0,0,774,0.0,0.5064599483204134,+,25.9,7.272421681050653,0.0,0.29329299137462267
b3095,yqjA,0,0,660,0.0,0.509090909090909,+,3.81,6.532674390156096,0.0,0.29283453391163317
b3096,mzrA,0,0,381,0.0,0.5433070866141733,+,,5.817175078289745,0.0,0.29260789046658386
b3097,yqjC,0,0,366,0.0,0.4918032786885246,+,42.3,9.273437561038287,0.0,0.2923825396647573
b3098,yqjD,0,0,303,0.0,0.5544554455445545,+,1746.0,9.488332307005075,0.0,0.2922213901429922
b3099,yqjE,0,0,402,0.0,0.5323383084577115,+,67.9,8.778486243502655,0.0,0.2920671347184149
b3100,yqjK,0,0,297,0.0,0.5723905723905723,+,22.6,8.350754646747351,0.0,0.2919202042720997
b3101,yqjF,0,0,390,0.0,0.4923076923076923,+,7.15,3.3099707991365013,0.0,0.2916909755406049
b3102,yqjG,0,0,984,0.0,0.5132113821138211,+,179.0,5.914274291745973,0.0,0.29136393680525813
b3103,yhaH,0,0,363,0.0,0.5234159779614325,+,0.551,7.084746764139452,0.0,0.2909464130443213
b3104,yhaI,0,0,354,0.0,0.4519774011299435,+,0.804,2.227058327649313,0.0,0.29068659175655565
b3105,yhaJ,0,0,894,0.0,0.5548098434004475,-,15.7,5.884669412344672,0.0,0.29039488526929635
b3106,yhaK,0,0,699,0.0,0.5350500715307582,+,1.35,3.1170957181943435,0.0,0.29000579965925927
b3107,yhaL,0,0,162,0.0,0.5308641975308642,+,,6.171088608275444,0.0,0.2898093178894066
b3110,yhaO,1,1,1329,0.000752445447705,0.5063957863054929,-,2.25,2.401990545366837,0.0,0.288853192785672
b3113,tdcF,0,0,387,0.0,0.5297157622739018,-,331.0,2.775260715276348,0.0,0.2877453975438055
b3114,tdcE,0,0,2292,0.0,0.5314136125654451,-,114.0,2.147734352028944,0.0,0.2871611228071385
b3115,tdcD,0,0,1206,0.0,0.4842454394693201,-,25.9,1.9231498019645168,0.0,0.2863920000896233
b3116,tdcC,0,0,1329,0.0,0.4996237772761475,-,41.3,2.944852873796582,0.0,0.2858340090984848
b3117,tdcB,0,0,987,0.0,0.4650455927051671,-,169.0,0.8409470045339593,0.0,0.2853247076687352
b3118,tdcA,0,0,936,0.0,0.422008547008547,-,12.8,1.427446910852391,0.0,0.28486668108681995
b3119,tdcR,0,0,216,0.0,0.2916666666666667,+,0.0005,,0.0,0.28448190428752523
b3120,yhaB,0,0,537,0.0,0.3556797020484171,+,,0.4434505935660087,0.0,0.28420872568645816
b3121,yhaC,0,0,1185,0.0,0.3181434599156118,+,0.05,0.6497334154161433,0.0,0.28382739593575734
b3124,garK,0,0,1143,0.0,0.5380577427821522,-,1.23,3.7366486006288886,0.0,0.2828841972642499
b3125,garR,0,0,882,0.0,0.5317460317460317,-,69.5,3.906099604841062,0.0,0.28240505750969697
b3126,garL,1,1,768,0.0013020833333333,0.53125,-,4.27,2.0993230369215943,0.0,0.2820332071426294
b3127,garP,1,1,1332,0.0007507507507507,0.5142642642642643,-,0.137,0.6732720375530733,0.0,0.28157302615534296
b3128,garD,0,0,1569,0.0,0.5289993626513703,+,6.91,3.0499188441222267,0.0,0.28078580643270973
b3129,prlF,0,0,333,0.0,0.4804804804804805,+,25.8,6.849733521139047,0.0,0.2803109754888992
b3130,yhaV,0,0,462,0.0,0.4393939393939394,+,1.66,6.459874152362425,0.0,0.2801386230592039
b3131,agaR,0,0,807,0.0,0.5229244114002478,-,3.92,6.69197573072516,0.0,0.2798408842369053
b3132,kbaZ,0,0,1278,0.0,0.5539906103286385,+,21.9,1.240306229205233,0.0,0.27928332412684104
b3133,agaV,0,0,471,0.0,0.5074309978768577,+,16.7,2.2193727249281365,0.0,0.2788959620411009
b3134,agaW,0,0,375,0.0,0.5813333333333334,+,,2.1487586252541377,0.0,0.27870852877380725
b3135,agaA,0,0,552,0.0,0.5797101449275363,+,,2.5082940489970498,0.0,0.27851032347965765
b3136,agaS,0,0,1152,0.0,0.5677083333333334,+,1.14,0.7624047535982256,0.0,0.27799111178520064
b3137,kbaY,0,0,858,0.0,0.5221445221445221,+,1.25,0.7149545496129008,0.0,0.2775516130894776
b3138,agaB,0,0,474,0.0,0.4430379746835443,+,0.365,1.4920627504849122,0.0,0.2771918273924887
b3139,agaC,0,0,801,0.0,0.5143570536828964,+,,0.9030546955549428,0.0,0.2768996900241552
b3140,agaD,0,0,789,0.0,0.4955640050697085,+,,1.2030383570747245,0.0,0.27656058661872973
b3141,agaI,0,0,753,0.0,0.5046480743691899,+,0.046,1.599973123702869,0.0,0.2762270846672693
b3142,yraH,0,0,582,0.0,0.4536082474226804,+,0.159,2.429069668039046,0.0,0.27576561103676017
b3143,yraI,0,0,693,0.0,0.4444444444444444,+,0.212,0.6820375513240071,0.0,0.2754558075443829
b3144,yraJ,0,0,2514,0.0,0.4765314240254574,+,0.812,2.190822333939198,0.0,0.2747513169880034
b3145,yraK,0,0,1089,0.0,0.480257116620753,+,6.94,2.7735430964206857,0.0,0.2739696987193353
b3146,rsmI,0,0,858,0.0,0.5477855477855478,-,88.8,5.684992943275,0.0,0.27353063090468654
b3147,lpoA,0,0,2034,0.0,0.5412979351032449,+,75.8,6.553434250187726,0.0,0.2728787078393641
b3148,yraN,0,0,393,0.0,0.549618320610687,+,0.832,6.463161369858594,0.0,0.27237328433928265
b3149,diaA,0,0,588,0.0,0.5051020408163265,+,34.8,6.9046843489368,0.0,0.27215224234819846
b3150,yraP,0,0,573,0.0,0.5445026178010471,+,214.0,7.042224624197711,0.0,0.2718971607522494
b3151,yraQ,0,0,1038,0.0,0.5780346820809249,-,0.571,5.093152251316197,0.0,0.2714998884018018
b3152,yraR,0,0,633,0.0,0.5513428120063191,-,11.3,4.014232805467755,0.0,0.271107786624245
b3153,yhbO,0,0,516,0.0,0.5038759689922481,+,145.0,4.324212445353523,0.0,0.270804015466907
b3154,yhbP,0,0,441,0.0,0.5419501133786848,-,2.65,4.526381128536599,0.0,0.2706058101727575
b3155,yhbQ,0,0,300,0.0,0.5466666666666666,+,15.7,4.5251622800915605,0.0,0.27042311659728047
b3156,yhbS,0,0,501,0.0,0.5588822355289421,-,414.0,6.846826212566458,0.0,0.2702555038594018
b3157,yhbT,0,0,522,0.0,0.5210727969348659,-,0.943,7.653413153870866,0.0,0.27003661627368875
b3158,yhbU,0,0,993,0.0,0.5689828801611279,+,2.41,3.039103690685553,0.0,0.26961952339382617
b3159,yhbV,0,0,876,0.0,0.5616438356164384,+,0.302,2.922995464755601,0.0,0.2692119098975968
b3160,yhbW,0,0,1005,0.0,0.5592039800995025,+,17.5,5.882791083786416,0.0,0.2687711185586511
b3161,mtr,0,0,1242,0.0,0.5322061191626409,-,54.5,4.785976887511671,0.0,0.26823510250229876
b3162,deaD,0,0,1887,0.0,0.5564387917329093,-,68.2,7.539550805406552,0.0,0.26749398705460903
b3163,nlpI,0,0,882,0.0,0.4829931972789115,-,25.1,9.61073433391507,0.0,0.2668187964112777
b3164,pnp,0,0,2133,0.0,0.5414908579465542,-,1261.0,9.524479857234953,0.0,0.26612163083316026
b3165,rpsO,0,0,267,0.0,0.5243445692883895,-,3631.0,11.441012716474214,0.0,0.2654972841565891
b3166,truB,0,0,942,0.0,0.5265392781316348,-,14.2,7.148279282150112,0.0,0.265171538064465
b3167,rbfA,0,0,399,0.0,0.5338345864661654,-,517.0,7.55119260661426,0.0,0.2648819859825769
b3168,infB,0,0,2670,0.0,0.5348314606741573,-,837.0,8.835214777618544,1.0,0.2641490572752977
b3169,nusA,0,0,1485,0.0,0.5286195286195287,-,876.0,8.524499911294571,1.0,0.26324248349510043
b3170,rimP,0,0,450,0.0,0.4888888888888889,-,78.1,8.286391532482083,0.0,0.2628124641830107
b3172,argG,0,0,1341,0.0,0.5272184936614467,+,659.0,8.947017527369233,0.0,0.2621540779015747
b3173,yhbX,0,0,1623,0.0,0.4306839186691312,-,0.136,2.160492130767446,0.0,0.2615112033388113
b3175,secG,0,0,330,0.0,0.5,-,311.0,10.7910720845046,0.0,0.26084807736555865
b3176,glmM,0,0,1335,0.0,0.5453183520599251,-,499.0,7.715959377441488,1.0,0.2603904816647176
b3177,folP,0,0,846,0.0,0.5177304964539007,-,33.5,6.362746430365768,0.0,0.25992254481809496
b3178,ftsH,0,0,1932,0.0,0.5367494824016563,-,441.0,9.192001074299489,1.0,0.25928440994714813
b3179,rlmE,0,0,627,0.0,0.507177033492823,-,47.3,8.88525059280599,0.0,0.2586893631836251
b3180,yhbY,0,0,291,0.0,0.4914089347079037,+,757.0,8.821869785040137,0.0,0.2584364359930473
